Time,Ax,Ay,Az,Gx,Gy,Gz
14:52:19:6647,-0.81,1.47,9.93,0.02,0.12,-0.36
14:52:19:6749,1.69,-1.16,9.85,0.14,-0.46,-0.37
14:52:19:6949,1.69,-1.21,9.86,0.76,-0.54,-0.38
14:52:19:7149,1.68,-1.21,9.85,0.95,-0.39,-0.58
14:56:08:5909,1.69,-1.20,9.83,0.38,-0.68,-0.92
14:56:08:6109,1.71,-1.18,9.86,0.19,-0.12,-0.82
14:56:08:6309,1.67,-1.17,9.84,0.11,0.12,-0.17
14:56:08:6509,1.70,-1.21,9.86,-0.04,-0.11,-0.08
14:56:08:6710,1.69,-1.19,9.84,-0.11,-0.14,-0.10
14:56:08:6910,1.70,-1.22,9.86,-0.44,-0.28,-0.27
14:56:08:7110,1.71,-1.20,9.84,-0.54,-0.11,-0.39
14:56:08:7310,1.71,-1.19,9.85,-0.18,0.14,-0.31
14:56:08:7510,1.69,-1.21,9.85,-0.32,0.77,-0.40
14:56:08:7710,1.67,-1.20,9.85,-0.67,0.94,-0.60
14:56:08:7910,1.66,-1.18,9.86,-0.66,0.46,-0.42
14:56:08:8110,1.67,-1.17,9.84,-0.37,-0.01,-0.18
14:56:08:8310,1.67,-1.19,9.84,-0.08,-0.50,0.09
14:56:08:8510,1.71,-1.19,9.84,-0.20,-0.95,-0.35
14:56:08:8710,1.70,-1.19,9.84,-0.06,-0.87,-0.60
14:56:08:8910,1.70,-1.22,9.85,0.03,-0.37,-0.69
14:56:08:9110,1.67,-1.19,9.85,0.14,-0.16,-0.66
14:56:08:9310,1.70,-1.21,9.83,-0.01,-0.04,-0.35
14:56:08:9510,1.68,-1.21,9.82,-0.39,0.22,-0.36
14:56:08:9710,1.70,-1.18,9.83,-0.87,0.21,-0.29
14:56:08:9911,1.70,-1.17,9.85,-0.70,0.34,-0.09
14:56:09:0110,1.69,-1.16,9.87,-0.50,0.42,-0.26
14:56:09:0310,1.68,-1.17,9.88,-0.09,0.00,-0.42
14:56:09:0510,1.68,-1.20,9.86,0.24,-0.12,-0.37
14:56:09:0710,1.67,-1.19,9.83,-0.08,-0.08,-0.50
14:56:09:0910,1.69,-1.19,9.86,-0.23,0.08,-0.46
14:56:09:1110,1.66,-1.18,9.86,-0.20,-0.17,-0.34
14:56:09:1310,1.68,-1.19,9.84,-0.06,-0.28,-0.10
14:56:09:1510,1.69,-1.20,9.83,-0.20,-0.42,-0.06
14:56:09:1710,1.69,-1.17,9.87,-0.57,-0.58,-0.37
14:56:09:1910,1.70,-1.19,9.83,-0.56,-0.41,-0.43
14:56:09:2110,1.71,-1.20,9.81,-0.38,-0.05,-0.03
14:56:09:2310,1.67,-1.19,9.87,-0.39,0.39,-0.19
14:56:09:2511,1.68,-1.16,9.86,-0.29,0.32,-0.39
14:56:09:2711,1.67,-1.19,9.88,-0.10,-0.16,-0.28
14:56:09:2911,1.67,-1.15,9.83,-0.20,-0.29,-0.33
14:56:09:3111,1.70,-1.21,9.83,0.00,-0.47,-0.34
14:56:09:3311,1.68,-1.15,9.85,-0.32,-0.28,-0.67
14:56:09:3511,1.70,-1.15,9.84,-0.04,0.05,-0.58
14:56:09:3711,1.68,-1.20,9.84,0.28,0.24,-0.31
14:56:09:3911,1.69,-1.18,9.84,-0.12,0.31,-0.47
14:56:09:4111,1.69,-1.21,9.81,-0.58,-0.01,-0.56
14:56:09:4311,1.67,-1.19,9.84,-0.86,0.00,-0.49
14:56:09:4511,1.68,-1.19,9.84,-0.95,0.71,-0.27
14:56:09:4711,1.66,-1.17,9.84,-0.99,0.96,-0.22
14:56:09:4912,1.69,-1.18,9.85,-0.98,1.04,-0.29
14:56:09:5111,1.68,-1.15,9.84,-1.02,0.94,-0.26
14:56:09:5311,1.66,-1.17,9.86,-1.08,0.49,-0.29
14:56:09:5511,1.68,-1.19,9.85,-1.27,0.40,-0.48
14:56:09:5711,1.67,-1.13,9.87,-0.92,0.55,-0.33
14:56:09:5911,1.67,-1.17,9.85,-0.63,0.27,0.02
14:56:09:6111,1.64,-1.15,9.84,-0.46,0.16,-0.11
14:56:09:6311,1.66,-1.15,9.84,-0.50,-0.19,-0.24
14:56:09:6511,1.65,-1.14,9.85,-0.88,-0.33,-0.39
14:56:09:6711,1.68,-1.14,9.88,-0.97,-0.37,-0.46
14:56:09:6911,1.68,-1.17,9.86,-0.92,0.23,-0.36
14:56:09:7111,1.63,-1.12,9.87,-0.77,0.81,-0.18
14:56:09:7311,1.66,-1.16,9.90,-0.41,0.77,-0.14
14:56:09:7512,1.62,-1.13,9.87,-0.19,0.57,-0.14
14:56:09:7711,1.66,-1.17,9.86,-0.43,-0.17,-0.14
14:56:09:7911,1.65,-1.12,9.84,-0.70,-0.50,-0.64
14:56:09:8111,1.67,-1.14,9.88,-0.39,-0.21,-0.69
14:56:09:8311,1.65,-1.15,9.88,0.10,0.04,-0.50
14:56:09:8511,1.65,-1.13,9.87,0.58,0.00,-0.40
14:56:09:8711,1.67,-1.18,9.85,0.64,-0.08,-0.29
14:56:09:8911,1.60,-1.14,9.82,0.15,-0.24,-0.28
14:56:09:9111,1.69,-1.15,9.85,-0.26,-0.29,-0.48
14:56:09:9311,1.63,-1.12,9.83,-0.36,-0.12,-0.41
14:56:09:9511,1.64,-1.16,9.89,-0.07,-0.05,-0.39
14:56:09:9711,1.65,-1.12,9.87,0.27,0.18,-0.16
14:56:09:9912,1.64,-1.19,9.84,0.17,-0.16,-0.09
14:56:10:0111,1.69,-1.16,9.84,-0.40,-0.45,-0.34
14:56:10:0311,1.65,-1.15,9.82,-0.72,-0.24,-0.52
14:56:10:0511,1.67,-1.14,9.91,-0.48,0.18,-0.34
14:56:10:0711,1.65,-1.12,9.85,-0.32,0.56,-0.11
14:56:10:0911,1.64,-1.16,9.87,0.11,0.69,-0.06
14:56:10:1111,1.63,-1.12,9.87,-0.14,0.18,-0.30
14:56:10:1311,1.63,-1.16,9.86,0.13,-0.25,-0.49
14:56:10:1511,1.64,-1.14,9.84,0.09,-0.58,-0.40
14:56:10:1711,1.65,-1.15,9.86,0.26,-0.76,-0.42
14:56:10:1911,1.65,-1.18,9.83,0.18,-0.38,-0.23
14:56:10:2111,1.65,-1.16,9.85,-0.31,0.00,-0.22
14:56:10:2311,1.66,-1.17,9.86,-0.42,0.29,-0.16
14:56:10:2512,1.63,-1.13,9.87,-0.47,0.22,-0.09
14:56:10:2711,1.65,-1.17,9.87,-0.42,-0.12,-0.14
14:56:10:2912,1.64,-1.13,9.85,-0.17,-0.48,-0.30
14:56:10:3111,1.66,-1.15,9.89,-0.18,-0.62,-0.50
14:56:10:3311,1.66,-1.14,9.83,-0.08,-0.20,-0.46
14:56:10:3511,1.66,-1.15,9.84,-0.05,-0.11,-0.31
14:56:10:3711,1.63,-1.16,9.86,-0.02,0.28,-0.28
14:56:10:3911,1.64,-1.14,9.86,-0.32,0.25,-0.37
14:56:10:4112,1.65,-1.15,9.85,-0.25,0.10,-0.32
14:56:10:4312,1.66,-1.12,9.85,-0.34,-0.01,-0.34
14:56:10:4512,1.62,-1.13,9.88,-0.19,-0.10,-0.45
14:56:10:4712,1.63,-1.15,9.86,0.08,-0.42,-0.73
14:56:10:4913,1.63,-1.15,9.87,0.49,-0.55,-0.62
14:56:10:5112,1.64,-1.18,9.80,0.46,-0.61,-0.58
14:56:10:5312,1.65,-1.17,9.84,-0.01,-0.34,-0.49
14:56:10:5512,1.64,-1.14,9.84,-0.50,0.18,-0.33
14:56:10:5712,1.65,-1.13,9.89,-0.60,0.19,0.03
14:56:10:5912,1.66,-1.16,9.84,-0.47,0.37,0.05
14:56:10:6112,1.65,-1.15,9.89,-0.42,0.08,-0.21
14:56:10:6312,1.66,-1.15,9.87,-0.61,0.03,-0.68
14:56:10:6512,1.65,-1.13,9.88,-0.71,-0.06,-0.78
14:56:10:6712,1.64,-1.15,9.86,-0.31,0.15,-0.55
14:56:10:6912,1.64,-1.14,9.86,0.22,0.27,-0.47
14:56:10:7112,1.62,-1.18,9.85,0.46,0.44,-0.13
14:56:10:7312,1.61,-1.15,9.84,0.14,-0.12,-0.20
14:56:10:7512,1.64,-1.17,9.81,-0.20,-0.45,-0.35
14:56:10:7712,1.65,-1.15,9.87,-0.38,-0.43,-0.57
14:56:10:7913,1.65,-1.11,9.86,-0.55,-0.32,-0.52
14:56:10:8113,1.65,-1.15,9.84,-0.16,-0.12,-0.15
14:56:10:8313,1.66,-1.16,9.87,0.15,0.27,-0.24
14:56:10:8513,1.62,-1.16,9.87,-0.11,-0.03,-0.26
14:56:10:8713,1.60,-1.14,9.88,-0.26,-0.36,-0.48
14:56:10:8913,1.64,-1.15,9.84,0.03,-0.41,-0.50
14:56:10:9113,1.64,-1.19,9.86,0.20,-0.47,-0.12
14:56:10:9313,1.63,-1.12,9.87,-0.01,-0.52,-0.17
14:56:10:9513,1.65,-1.18,9.83,-0.06,-0.50,-0.16
14:56:10:9713,1.65,-1.16,9.82,-0.31,-0.40,-0.44
14:56:10:9914,1.64,-1.17,9.83,-0.56,-0.09,-0.70
14:56:11:0113,1.65,-1.14,9.85,-0.26,0.17,-0.40
14:56:11:0313,1.65,-1.16,9.86,-0.47,0.66,-0.28
14:56:11:0513,1.61,-1.14,9.85,-0.25,0.52,-0.26
14:56:11:0713,1.65,-1.19,9.89,-0.40,-0.18,-0.25
14:56:11:0913,1.67,-1.14,9.83,-0.31,-0.39,-0.25
14:56:11:1113,1.67,-1.13,9.83,-0.20,-0.47,-0.49
14:56:11:1313,1.62,-1.15,9.89,-0.22,-0.14,-1.08
14:56:11:1513,1.61,-1.14,9.83,-0.02,0.49,-0.77
14:56:11:1713,1.63,-1.18,9.84,0.07,0.31,-0.12
14:56:11:1913,1.64,-1.16,9.84,-0.41,0.11,0.05
14:56:11:2113,1.62,-1.12,9.86,-0.92,-0.10,-0.23
14:56:11:2313,1.63,-1.13,9.89,-0.97,0.02,-0.18
14:56:11:2514,1.63,-1.11,9.88,-0.24,-0.09,-0.17
14:56:11:2713,1.62,-1.15,9.86,0.26,-0.23,-0.19
14:56:11:2914,1.62,-1.17,9.88,0.16,-0.56,-0.51
14:56:11:3113,1.65,-1.15,9.84,-0.11,-0.73,-0.47
14:56:11:3313,1.63,-1.16,9.83,-0.17,-0.50,-0.43
14:56:11:3513,1.64,-1.14,9.84,-0.20,-0.38,-0.42
14:56:11:3713,1.64,-1.13,9.87,-0.04,-0.24,-0.42
14:56:11:3913,1.64,-1.17,9.83,0.15,-0.23,-0.46
14:56:11:4114,1.63,-1.12,9.83,0.24,-0.69,-0.54
14:56:11:4314,1.63,-1.15,9.87,0.56,-0.55,-0.42
14:56:11:4514,1.64,-1.18,9.85,0.71,-0.52,-0.38
14:56:11:4714,1.65,-1.17,9.85,0.58,-0.36,-0.37
14:56:11:4915,1.66,-1.19,9.85,0.57,-0.35,-0.24
14:56:11:5114,1.68,-1.17,9.84,0.12,-0.18,-0.34
14:56:11:5314,1.65,-1.15,9.84,-0.34,-0.28,-0.50
14:56:11:5514,1.65,-1.19,9.88,-0.47,0.13,-0.49
14:56:11:5714,1.64,-1.16,9.82,-0.64,0.16,-0.24
14:56:11:5914,1.64,-1.17,9.85,-0.66,0.28,-0.28
14:56:11:6114,1.67,-1.18,9.82,-0.98,0.30,-0.40
14:56:11:6314,1.64,-1.13,9.89,-0.84,0.46,-0.37
14:56:11:6514,1.65,-1.16,9.85,-0.50,0.50,-0.39
14:56:11:6714,1.59,-1.15,9.88,-0.11,0.24,-0.58
14:56:11:6914,1.60,-1.15,9.84,-0.19,0.08,-0.50
14:56:11:7114,1.65,-1.18,9.84,0.16,-0.50,-0.20
14:56:11:7314,1.66,-1.15,9.81,-0.07,-0.40,-0.12
14:56:11:7514,1.66,-1.16,9.83,-0.43,-0.24,-0.37
14:56:11:7714,1.64,-1.17,9.85,-0.68,-0.11,-0.68
14:56:11:7913,1.63,-1.16,9.85,-0.79,0.27,-0.82
14:56:11:8113,1.62,-1.16,9.85,-0.73,0.31,-0.52
14:56:11:8313,1.60,-1.15,9.88,-0.64,0.17,-0.20
14:56:11:8513,1.66,-1.17,9.86,-0.66,-0.04,0.06
14:56:11:8713,1.64,-1.12,9.87,-0.52,-0.32,0.02
14:56:11:8913,1.66,-1.13,9.84,-0.16,0.06,-0.68
14:56:11:9113,1.64,-1.14,9.87,0.38,-0.01,-1.10
14:56:11:9313,1.61,-1.17,9.86,0.58,-0.11,-1.04
14:56:11:9513,1.63,-1.19,9.84,0.62,-0.24,-0.90
14:56:11:9713,1.62,-1.19,9.82,0.01,-0.21,-0.68
14:56:11:9914,1.61,-1.17,9.81,-0.82,0.18,-0.43
14:56:12:0113,1.64,-1.17,9.87,-1.23,0.37,-0.11
14:56:12:0313,1.62,-1.13,9.87,-1.00,0.52,-0.10
14:56:12:0513,1.64,-1.12,9.88,-0.40,0.36,-0.08
14:56:12:0713,1.63,-1.15,9.90,0.15,-0.27,-0.33
14:56:12:0914,1.61,-1.14,9.85,0.23,-0.52,-0.72
14:56:12:1113,1.62,-1.18,9.86,0.15,-0.73,-0.85
14:56:12:1314,1.63,-1.15,9.85,-0.24,-0.32,-0.87
14:56:12:1514,1.62,-1.17,9.82,-0.22,-0.10,-0.46
14:56:12:1714,1.63,-1.17,9.84,-0.39,0.48,0.00
14:56:12:1914,1.64,-1.15,9.83,-0.95,0.43,0.00
14:56:12:2114,1.63,-1.17,9.85,-1.08,0.65,-0.01
14:56:12:2314,1.60,-1.10,9.86,-1.07,0.58,-0.27
14:56:12:2514,1.61,-1.13,9.91,-0.62,0.25,-0.44
