Time,Ax,Ay,Az,Gx,Gy,Gz
19:02:16:6489,-9.39,-1.46,1.83,-0.02,-0.08,-0.39
19:02:16:6689,-9.41,-1.47,1.84,-0.11,-0.23,-0.42
19:02:16:6889,-9.38,-1.47,1.86,-0.06,0.04,-0.37
19:02:16:7089,-9.37,-1.50,1.86,-0.14,-0.01,-0.31
19:02:16:7310,-9.38,-1.47,1.87,-0.14,0.07,-0.33
19:02:16:7489,-9.38,-1.47,1.87,-0.12,-0.03,-0.39
19:02:16:7689,-9.42,-1.49,1.82,-0.11,-0.14,-0.37
19:02:16:7889,-9.40,-1.47,1.85,-0.13,-0.17,-0.42
19:02:16:8089,-9.40,-1.50,1.82,-0.19,-0.02,-0.31
19:02:16:8289,-9.39,-1.47,1.87,-0.18,-0.18,-0.26
19:02:16:8489,-9.34,-1.47,1.86,-0.18,-0.08,-0.28
19:02:16:8689,-9.39,-1.46,1.89,-0.02,0.08,-0.40
19:02:16:8889,-9.41,-1.47,1.83,0.07,0.63,-0.41
19:02:16:9089,-9.40,-1.47,1.82,-0.12,0.03,-0.40
19:02:16:9288,-9.41,-1.47,1.87,-0.11,0.10,-0.39
19:02:16:9488,-9.39,-1.49,1.86,-0.13,-0.20,-0.36
19:02:16:9688,-9.37,-1.48,1.86,-0.03,0.06,-0.35
19:02:16:9888,-9.38,-1.47,1.85,-0.03,0.17,-0.43
19:02:17:0089,-9.41,-1.49,1.83,-0.14,-0.03,-0.40
19:02:17:0289,-9.40,-1.47,1.82,-0.31,-0.26,-0.42
19:02:17:0488,-9.42,-1.46,1.85,-0.19,-0.29,-0.36
19:02:17:0688,-9.36,-1.50,1.85,-0.31,-0.39,-0.30
19:02:17:0889,-9.37,-1.46,1.88,-0.04,-0.19,-0.36
19:02:17:1089,-9.38,-1.47,1.86,-0.08,-0.03,-0.43
19:02:17:1289,-9.41,-1.47,1.83,-0.06,0.07,-0.39
19:02:17:1489,-9.38,-1.47,1.86,-0.21,-0.28,-0.38
19:02:17:1689,-9.41,-1.47,1.86,-0.21,-0.23,-0.35
19:02:17:1889,-9.44,-1.47,1.88,-0.18,-0.03,-0.32
19:02:17:2089,-9.33,-1.47,1.87,-0.10,0.10,-0.31
19:02:17:2310,-9.41,-1.47,1.83,0.13,0.42,-0.43
19:02:17:2489,-9.39,-1.50,1.82,-0.05,0.08,-0.38
19:02:17:2689,-9.42,-1.47,1.85,-0.28,-0.31,-0.31
19:02:17:2889,-9.39,-1.50,1.86,-0.37,-0.44,-0.44
19:02:17:3089,-9.37,-1.47,1.88,-0.14,-0.27,-0.34
19:02:17:3289,-9.38,-1.47,1.87,-0.06,-0.02,-0.41
19:02:17:3489,-9.40,-1.47,1.83,0.00,0.03,-0.32
19:02:17:3689,-9.41,-1.48,1.88,-0.28,-0.24,-0.31
19:02:17:3889,-9.38,-1.47,1.83,-0.20,-0.10,-0.39
19:02:17:4089,-9.40,-1.47,1.85,-0.19,-0.03,-0.35
19:02:17:4289,-9.39,-1.49,1.81,-0.11,-0.17,-0.40
19:02:17:4489,-9.36,-1.47,1.87,-0.13,-0.11,-0.42
19:02:17:4689,-9.42,-1.47,1.84,-0.09,0.14,-0.40
19:02:17:4889,-9.37,-1.48,1.83,-0.06,-0.14,-0.28
19:02:17:5090,-9.39,-1.48,1.87,-0.18,-0.17,-0.29
19:02:17:5289,-9.40,-1.47,1.86,-0.20,0.35,-0.33
19:02:17:5489,-9.38,-1.47,1.82,-0.04,0.57,-0.32
19:02:17:5689,-9.43,-1.48,1.82,0.05,0.44,-0.41
19:02:17:5889,-9.40,-1.47,1.85,-0.03,0.02,-0.42
19:02:17:6089,-9.38,-1.46,1.83,-0.21,-0.16,-0.38
19:02:17:6289,-9.41,-1.47,1.87,-0.09,-0.18,-0.38
19:02:17:6489,-9.43,-1.47,1.84,0.05,0.05,-0.34
19:02:17:6689,-9.37,-1.51,1.83,-0.08,0.10,-0.39
19:02:17:6889,-9.40,-1.46,1.82,-0.20,-0.08,-0.45
19:02:17:7089,-9.38,-1.47,1.79,-0.39,-0.34,-0.36
19:02:17:7311,-9.39,-1.47,1.89,-0.41,-0.75,-0.36
19:02:17:7489,-9.39,-1.47,1.85,-0.20,-0.36,-0.33
19:02:17:7690,-9.40,-1.47,1.85,-0.15,-0.21,-0.34
19:02:17:7890,-9.42,-1.47,1.85,-0.16,-0.16,-0.39
19:02:17:8090,-9.39,-1.46,1.80,-0.20,-0.19,-0.41
19:02:17:8290,-9.36,-1.48,1.81,-0.13,-0.31,-0.39
19:02:17:8490,-9.40,-1.45,1.83,-0.25,-0.61,-0.35
19:02:17:8690,-9.37,-1.46,1.88,-0.37,-0.31,-0.27
19:02:17:8890,-9.39,-1.48,1.85,-0.04,0.04,-0.32
19:02:17:9090,-9.41,-1.47,1.80,-0.01,0.31,-0.29
19:02:17:9290,-9.39,-1.47,1.79,-0.17,0.17,-0.30
19:02:17:9490,-9.37,-1.47,1.83,-0.24,-0.28,-0.33
19:02:17:9691,-9.35,-1.46,1.86,-0.31,-0.30,-0.32
19:02:17:9891,-9.40,-1.46,1.87,-0.06,0.03,-0.36
19:02:18:0092,-9.40,-1.46,1.82,-0.09,0.05,-0.39
19:02:18:0291,-9.40,-1.48,1.82,-0.14,0.02,-0.37
19:02:18:0491,-9.40,-1.48,1.83,-0.11,-0.05,-0.43
19:02:18:0691,-9.40,-1.46,1.85,-0.21,-0.26,-0.36
19:02:18:0891,-9.38,-1.47,1.87,-0.19,-0.54,-0.30
19:02:18:1091,-9.40,-1.47,1.87,-0.29,-0.48,-0.34
19:02:18:1291,-9.41,-1.47,1.85,-0.08,-0.17,-0.36
19:02:18:1491,-9.39,-1.48,1.81,-0.09,-0.26,-0.20
19:02:18:1691,-9.38,-1.46,1.85,-0.28,-0.41,-0.25
19:02:18:1891,-9.37,-1.47,1.88,-0.31,-0.07,-0.33
19:02:18:2091,-9.37,-1.46,1.85,-0.17,0.31,-0.30
19:02:18:2314,-9.40,-1.47,1.82,-0.19,-0.02,-0.30
19:02:18:2491,-9.42,-1.48,1.81,-0.19,-0.20,-0.41
19:02:18:2691,-9.41,-1.47,1.86,-0.20,-0.52,-0.32
19:02:18:2891,-9.37,-1.49,1.83,-0.26,-0.37,-0.38
19:02:18:3091,-9.38,-1.47,1.86,-0.08,0.04,-0.40
19:02:18:3291,-9.40,-1.47,1.82,-0.11,-0.13,-0.35
19:02:18:3491,-9.39,-1.44,1.86,-0.26,-0.28,-0.38
19:02:18:3691,-9.39,-1.47,1.85,-0.31,-0.38,-0.37
19:02:18:3891,-9.38,-1.46,1.83,-0.30,-0.52,-0.37
19:02:18:4091,-9.38,-1.48,1.85,-0.34,-0.61,-0.25
19:02:18:4291,-9.38,-1.46,1.88,-0.27,-0.57,-0.28
19:02:18:4491,-9.39,-1.47,1.89,-0.18,-0.29,-0.39
19:02:18:4691,-9.38,-1.46,1.84,-0.09,0.07,-0.39
19:02:18:4891,-9.40,-1.48,1.79,-0.03,0.17,-0.36
19:02:18:5092,-9.40,-1.49,1.84,-0.31,-0.42,-0.32
19:02:18:5291,-9.39,-1.47,1.88,-0.29,-0.48,-0.39
19:02:18:5491,-9.35,-1.47,1.86,-0.20,-0.21,-0.38
19:02:18:5691,-9.40,-1.49,1.81,-0.26,-0.05,-0.40
19:02:18:5891,-9.40,-1.46,1.84,-0.18,-0.29,-0.32
19:02:18:6092,-9.38,-1.47,1.86,-0.35,-0.55,-0.26
19:02:18:6292,-9.39,-1.47,1.89,-0.15,-0.24,-0.38
19:02:18:6492,-9.39,-1.49,1.83,-0.09,-0.04,-0.24
19:02:18:6692,-9.39,-1.47,1.83,-0.11,-0.04,-0.38
19:02:18:6892,-9.38,-1.46,1.86,-0.16,-0.19,-0.44
19:02:18:7092,-9.39,-1.45,1.82,-0.20,-0.25,-0.34
19:02:18:7313,-9.41,-1.47,1.88,-0.39,-0.58,-0.37
19:02:18:7492,-9.40,-1.48,1.86,-0.21,-0.45,-0.34
19:02:18:7692,-9.38,-1.44,1.85,-0.20,-0.18,-0.34
19:02:18:7892,-9.40,-1.49,1.85,-0.14,0.01,-0.38
19:02:18:8092,-9.39,-1.47,1.82,-0.08,0.05,-0.28
19:02:18:8292,-9.38,-1.47,1.84,-0.19,-0.23,-0.34
19:02:18:8492,-9.39,-1.50,1.88,-0.40,-0.35,-0.30
19:02:18:8692,-9.41,-1.49,1.85,-0.38,-0.04,-0.28
19:02:18:8892,-9.37,-1.47,1.87,-0.28,-0.09,-0.28
19:02:18:9092,-9.40,-1.46,1.86,-0.11,0.20,-0.41
19:02:18:9291,-9.40,-1.46,1.86,-0.09,0.04,-0.32
19:02:18:9491,-9.37,-1.46,1.82,-0.20,0.04,-0.35
19:02:18:9691,-9.41,-1.47,1.85,-0.16,-0.20,-0.32
19:02:18:9891,-9.40,-1.49,1.84,-0.06,-0.13,-0.34
19:02:19:0092,-9.44,-1.47,1.89,-0.25,-0.32,-0.36
19:02:19:0291,-9.38,-1.48,1.84,-0.21,-0.32,-0.32
19:02:19:0491,-9.39,-1.47,1.88,-0.35,-0.37,-0.36
19:02:19:0691,-9.38,-1.45,1.90,-0.30,-0.45,-0.30
19:02:19:0891,-9.38,-1.47,1.88,-0.08,-0.19,-0.28
19:02:19:1091,-9.39,-1.48,1.89,-0.04,-0.03,-0.39
19:02:19:1291,-9.40,-1.49,1.82,0.01,0.15,-0.38
19:02:19:1491,-9.38,-1.48,1.85,-0.11,-0.02,-0.40
19:02:19:1691,-9.38,-1.47,1.87,-0.15,-0.04,-0.36
19:02:19:1891,-9.39,-1.47,1.88,-0.20,-0.06,-0.39
19:02:19:2092,-9.38,-1.45,1.83,-0.10,0.06,-0.40
19:02:19:2313,-9.41,-1.48,1.87,-0.13,-0.04,-0.31
19:02:19:2491,-9.38,-1.47,1.83,-0.11,-0.01,-0.29
19:02:19:2692,-9.43,-1.47,1.83,-0.11,-0.12,-0.34
19:02:19:2891,-9.36,-1.47,1.88,-0.15,-0.19,-0.37
19:02:19:3091,-9.39,-1.47,1.89,-0.09,-0.16,-0.34
19:02:19:3292,-9.38,-1.47,1.85,-0.15,-0.14,-0.43
19:02:19:3492,-9.40,-1.47,1.83,-0.11,0.09,-0.40
19:02:19:3692,-9.39,-1.47,1.85,-0.17,-0.06,-0.38
19:02:19:3892,-9.39,-1.47,1.86,-0.14,-0.06,-0.36
19:02:19:4092,-9.38,-1.47,1.85,-0.14,-0.20,-0.32
19:02:19:4292,-9.36,-1.47,1.86,-0.08,-0.13,-0.45
19:02:19:4492,-9.39,-1.47,1.86,-0.12,-0.12,-0.37
19:02:19:4692,-9.39,-1.47,1.85,-0.19,-0.08,-0.28
19:02:19:4892,-9.39,-1.50,1.83,-0.22,-0.13,-0.33
19:02:19:5093,-9.37,-1.48,1.87,-0.11,-0.14,-0.25
19:02:19:5292,-9.40,-1.47,1.85,-0.17,0.34,-0.33
19:02:19:5492,-9.37,-1.47,1.82,-0.11,0.16,-0.37
19:02:19:5692,-9.37,-1.47,1.83,-0.13,0.21,-0.36
19:02:19:5892,-9.41,-1.47,1.82,-0.20,-0.17,-0.34
19:02:19:6092,-9.40,-1.47,1.84,-0.20,-0.28,-0.23
19:02:19:6292,-9.38,-1.47,1.82,-0.12,-0.32,-0.36
19:02:19:6492,-9.37,-1.49,1.83,-0.21,-0.52,-0.36
19:02:19:6692,-9.38,-1.47,1.90,-0.13,-0.31,-0.29
19:02:19:6892,-9.38,-1.47,1.79,-0.14,0.02,-0.39
19:02:19:7092,-9.38,-1.47,1.82,-0.28,-0.40,-0.31
19:02:19:7314,-9.40,-1.49,1.85,-0.36,-0.45,-0.36
19:02:19:7492,-9.38,-1.47,1.87,-0.31,-0.47,-0.39
19:02:19:7693,-9.36,-1.48,1.84,-0.11,0.08,-0.28
19:02:19:7892,-9.38,-1.47,1.82,-0.01,0.29,-0.38
19:02:19:8092,-9.38,-1.47,1.85,-0.14,-0.01,-0.45
19:02:19:8292,-9.40,-1.47,1.85,-0.01,-0.05,-0.48
19:02:19:8492,-9.38,-1.47,1.88,-0.20,0.00,-0.39
19:02:19:8692,-9.41,-1.48,1.84,-0.23,0.04,-0.39
19:02:19:8892,-9.38,-1.47,1.82,-0.27,-0.08,-0.36
19:02:19:9092,-9.37,-1.49,1.86,-0.26,-0.15,-0.42
19:02:19:9291,-9.40,-1.46,1.82,-0.10,0.04,-0.49
19:02:19:9491,-9.39,-1.48,1.83,-0.17,-0.21,-0.39
19:02:19:9691,-9.41,-1.47,1.84,-0.20,-0.16,-0.45
19:02:19:9891,-9.40,-1.48,1.84,-0.20,-0.12,-0.42
19:02:20:0092,-9.41,-1.47,1.84,-0.12,-0.07,-0.32
19:02:20:0292,-9.38,-1.44,1.85,-0.13,-0.26,-0.33
19:02:20:0492,-9.38,-1.47,1.86,-0.20,-0.17,-0.40
19:02:20:0692,-9.41,-1.47,1.82,-0.17,-0.09,-0.35
19:02:20:0892,-9.41,-1.47,1.85,-0.26,-0.32,-0.38
19:02:20:1092,-9.38,-1.47,1.85,-0.16,-0.22,-0.47
19:02:20:1292,-9.38,-1.47,1.87,-0.11,-0.16,-0.38
19:02:20:1492,-9.38,-1.47,1.80,-0.09,-0.12,-0.20
19:02:20:1692,-9.36,-1.46,1.87,-0.27,-0.25,-0.23
19:02:20:1892,-9.39,-1.47,1.86,-0.27,-0.20,-0.32
19:02:20:2092,-9.42,-1.46,1.86,0.05,0.23,-0.38
19:02:20:2313,-9.40,-1.47,1.82,-0.16,0.34,-0.40
19:02:20:2492,-9.42,-1.48,1.82,-0.10,0.42,-0.34
19:02:20:2692,-9.39,-1.47,1.86,-0.27,-0.01,-0.28
19:02:20:2892,-9.40,-1.46,1.82,-0.07,0.20,-0.37
19:02:20:3092,-9.38,-1.47,1.83,-0.12,-0.21,-0.36
19:02:20:3292,-9.42,-1.47,1.83,-0.01,-0.10,-0.44
19:02:20:3492,-9.40,-1.46,1.83,-0.11,-0.26,-0.34
19:02:20:3692,-9.41,-1.49,1.82,-0.20,-0.22,-0.34
19:02:20:3892,-9.39,-1.48,1.82,-0.39,-0.36,-0.32
19:02:20:4092,-9.39,-1.47,1.82,-0.45,-0.69,-0.32
19:02:20:4292,-9.36,-1.48,1.92,-0.24,-0.70,-0.34
19:02:20:4492,-9.39,-1.48,1.85,-0.17,-0.18,-0.26
19:02:20:4692,-9.39,-1.47,1.87,0.00,0.22,-0.44
19:02:20:4892,-9.39,-1.47,1.82,0.01,0.25,-0.45
19:02:20:5093,-9.38,-1.48,1.82,-0.23,-0.03,-0.38
19:02:20:5292,-9.39,-1.47,1.85,-0.24,-0.20,-0.41
19:02:20:5492,-9.40,-1.46,1.84,-0.09,-0.17,-0.38
19:02:20:5692,-9.40,-1.45,1.83,-0.26,-0.15,-0.38
19:02:20:5892,-9.39,-1.49,1.85,-0.20,-0.24,-0.29
19:02:20:6093,-9.40,-1.48,1.83,-0.15,-0.12,-0.42
19:02:20:6292,-9.38,-1.47,1.84,-0.02,0.13,-0.41
19:02:20:6492,-9.39,-1.49,1.79,-0.03,0.21,-0.43
19:02:20:6692,-9.41,-1.47,1.82,-0.23,-0.20,-0.27
19:02:20:6893,-9.40,-1.48,1.85,-0.31,-0.52,-0.33
19:02:20:7093,-9.39,-1.48,1.88,-0.25,-0.55,-0.34
19:02:20:7315,-9.42,-1.47,1.82,-0.18,-0.04,-0.41
19:02:20:7493,-9.39,-1.47,1.77,-0.20,-0.09,-0.38
19:02:20:7693,-9.37,-1.46,1.84,-0.20,-0.48,-0.34
19:02:20:7893,-9.39,-1.47,1.87,-0.26,-0.55,-0.35
19:02:20:8093,-9.40,-1.47,1.84,-0.18,-0.23,-0.31
19:02:20:8293,-9.38,-1.45,1.86,-0.10,-0.16,-0.28
19:02:20:8493,-9.39,-1.48,1.89,-0.14,0.00,-0.33
19:02:20:8693,-9.37,-1.48,1.82,-0.14,0.11,-0.31
19:02:20:8893,-9.40,-1.47,1.83,-0.03,0.33,-0.37
19:02:20:9093,-9.39,-1.47,1.82,-0.16,0.19,-0.36
19:02:20:9292,-9.40,-1.47,1.81,-0.21,-0.15,-0.38
19:02:20:9492,-9.40,-1.46,1.85,-0.12,-0.34,-0.37
19:02:20:9692,-9.38,-1.48,1.86,-0.16,-0.34,-0.36
19:02:20:9892,-9.39,-1.47,1.87,-0.17,-0.06,-0.39
19:02:21:0093,-9.38,-1.47,1.83,0.02,0.20,-0.29
19:02:21:0292,-9.41,-1.47,1.81,-0.10,0.02,-0.36
19:02:21:0492,-9.43,-1.48,1.78,-0.44,-0.54,-0.31
19:02:21:0692,-9.38,-1.45,1.88,-0.58,-1.02,-0.37
19:02:21:0892,-9.39,-1.45,1.88,-0.35,-0.70,-0.32
19:02:21:1092,-9.38,-1.48,1.88,-0.14,-0.20,-0.34
19:02:21:1292,-9.40,-1.49,1.82,-0.03,0.14,-0.38
19:02:21:1492,-9.39,-1.44,1.82,-0.16,-0.14,-0.35
19:02:21:1692,-9.37,-1.47,1.84,-0.31,-0.37,-0.37
19:02:21:1892,-9.40,-1.48,1.87,-0.35,-0.58,-0.37
19:02:21:2092,-9.41,-1.43,1.88,-0.13,-0.21,-0.32
19:02:21:2314,-9.39,-1.48,1.81,-0.08,0.25,-0.42
19:02:21:2492,-9.38,-1.47,1.84,-0.19,0.08,-0.33
19:02:21:2693,-9.39,-1.48,1.83,0.09,0.02,-0.39
19:02:21:2892,-9.37,-1.47,1.82,-0.14,-0.04,-0.31
19:02:21:3092,-9.39,-1.47,1.84,-0.17,-0.26,-0.34
19:02:21:3292,-9.42,-1.47,1.82,-0.12,-0.11,-0.36
19:02:21:3493,-9.45,-1.46,1.88,-0.29,-0.37,-0.36
19:02:21:3693,-9.38,-1.47,1.88,-0.25,-0.38,-0.32
19:02:21:3893,-9.41,-1.46,1.82,-0.24,-0.30,-0.30
19:02:21:4093,-9.36,-1.47,1.87,-0.32,-0.42,-0.35
19:02:21:4293,-9.41,-1.48,1.81,-0.20,-0.42,-0.44
19:02:21:4493,-9.36,-1.46,1.89,-0.27,-0.65,-0.37
19:02:21:4693,-9.43,-1.46,1.82,-0.10,-0.09,-0.36
19:02:21:4893,-9.40,-1.48,1.83,-0.23,-0.19,-0.23
19:02:21:5093,-9.37,-1.47,1.82,-0.25,-0.44,-0.25
19:02:21:5293,-9.39,-1.47,1.92,-0.26,-0.41,-0.29
19:02:21:5493,-9.39,-1.46,1.82,-0.01,0.48,-0.43
19:02:21:5693,-9.40,-1.46,1.84,-0.12,0.29,-0.34
19:02:21:5893,-9.41,-1.48,1.82,-0.20,-0.12,-0.32
19:02:21:6093,-9.38,-1.48,1.83,-0.20,-0.21,-0.44
19:02:21:6293,-9.37,-1.46,1.87,-0.10,-0.17,-0.40
19:02:21:6493,-9.38,-1.46,1.85,-0.13,-0.25,-0.41
19:02:21:6693,-9.39,-1.47,1.82,-0.21,-0.26,-0.35
19:02:21:6893,-9.37,-1.47,1.84,-0.16,-0.30,-0.38
19:02:21:7093,-9.42,-1.48,1.83,-0.20,-0.23,-0.31
