Time,Ax,Ay,Az,Gx,Gy,Gz
18:59:18:1336,-8.67,4.35,1.39,-0.11,-0.24,-0.28
18:59:18:1536,-8.67,4.40,1.42,-0.20,-0.40,-0.36
18:59:18:1736,-8.68,4.39,1.42,-0.23,-0.21,-0.35
18:59:18:1936,-8.71,4.38,1.42,-0.10,-0.11,-0.36
18:59:18:2159,-8.71,4.37,1.40,-0.13,-0.16,-0.38
18:59:18:2336,-8.69,4.38,1.39,-0.03,-0.28,-0.35
18:59:18:2536,-8.70,4.39,1.46,-0.01,-0.44,-0.31
18:59:18:2736,-8.70,4.38,1.43,-0.10,-0.40,-0.26
18:59:18:2936,-8.68,4.40,1.42,-0.28,-0.52,-0.31
18:59:18:3136,-8.69,4.38,1.42,-0.35,-0.13,-0.24
18:59:18:3336,-8.69,4.39,1.39,-0.44,-0.18,-0.20
18:59:18:3536,-8.72,4.36,1.41,-0.10,-0.38,-0.27
18:59:18:3736,-8.68,4.37,1.41,0.07,-0.43,-0.40
18:59:18:3936,-8.70,4.37,1.44,-0.01,-0.48,-0.42
18:59:18:4136,-8.69,4.38,1.40,-0.17,-0.50,-0.37
18:59:18:4336,-8.68,4.36,1.49,-0.04,-0.61,-0.23
18:59:18:4536,-8.68,4.36,1.49,-0.18,-0.30,-0.23
18:59:18:4736,-8.68,4.39,1.45,-0.48,0.18,-0.28
18:59:18:4937,-8.69,4.37,1.39,-0.48,0.26,-0.32
18:59:18:5136,-8.68,4.41,1.34,-0.29,-0.06,-0.30
18:59:18:5336,-8.68,4.39,1.42,-0.08,-0.28,-0.43
18:59:18:5536,-8.68,4.39,1.43,-0.04,-0.58,-0.37
18:59:18:5736,-8.67,4.37,1.44,0.02,-0.31,-0.34
18:59:18:5937,-8.68,4.38,1.44,-0.19,-0.21,-0.20
18:59:18:6137,-8.69,4.37,1.42,-0.10,-0.17,-0.29
18:59:18:6337,-8.69,4.34,1.40,-0.19,-0.24,-0.26
18:59:18:6537,-8.69,4.37,1.45,-0.16,-0.63,-0.31
18:59:18:6737,-8.70,4.38,1.39,-0.03,-0.49,-0.31
18:59:18:6937,-8.68,4.39,1.47,0.12,-0.27,-0.43
18:59:18:7158,-8.70,4.35,1.43,-0.09,0.10,-0.46
18:59:18:7337,-8.69,4.36,1.44,0.06,-0.36,-0.33
18:59:18:7537,-8.68,4.36,1.42,-0.07,-0.34,-0.44
18:59:18:7737,-8.69,4.37,1.48,-0.02,-0.39,-0.32
18:59:18:7937,-8.66,4.36,1.42,-0.24,-0.05,-0.32
18:59:18:8137,-8.70,4.39,1.41,-0.22,0.09,-0.38
18:59:18:8337,-8.69,4.38,1.43,-0.18,-0.45,-0.29
18:59:18:8537,-8.70,4.37,1.41,-0.12,-0.65,-0.29
18:59:18:8737,-8.69,4.36,1.44,0.04,-0.54,-0.34
18:59:18:8937,-8.69,4.40,1.45,-0.01,-0.07,-0.39
18:59:18:9137,-8.70,4.38,1.45,-0.14,0.15,-0.37
18:59:18:9336,-8.68,4.40,1.41,-0.23,0.05,-0.41
18:59:18:9536,-8.70,4.38,1.40,-0.19,-0.30,-0.29
18:59:18:9736,-8.69,4.38,1.45,-0.19,-0.57,-0.35
18:59:18:9937,-8.68,4.37,1.50,-0.11,-0.23,-0.34
18:59:19:0136,-8.69,4.39,1.45,-0.23,0.00,-0.29
18:59:19:0336,-8.68,4.38,1.42,-0.36,0.00,-0.28
18:59:19:0536,-8.70,4.38,1.39,-0.34,-0.05,-0.26
18:59:19:0736,-8.69,4.38,1.43,-0.21,-0.13,-0.39
18:59:19:0936,-8.69,4.38,1.46,0.17,-0.14,-0.58
