Time,Ax,Ay,Az,Gx,Gy,Gz
17:38:50:7503,0.90,-9.46,-0.87,-0.31,-0.16,-0.45
17:38:50:7703,0.92,-9.43,-0.86,-0.31,-0.04,-0.36
17:38:50:7903,0.90,-9.48,-0.89,-0.28,-0.12,-0.45
17:38:50:8103,0.93,-9.44,-0.88,0.12,-0.14,-0.43
17:38:50:8303,0.91,-9.46,-0.90,0.25,-0.24,-0.44
17:38:50:8503,0.93,-9.42,-0.88,-0.20,-0.05,-0.36
17:38:50:8703,0.92,-9.46,-0.85,-0.58,0.03,-0.32
17:38:50:8903,0.91,-9.45,-0.86,-0.61,0.29,-0.39
17:38:50:9103,0.92,-9.46,-0.86,-0.32,0.02,-0.34
17:38:50:9303,0.92,-9.45,-0.87,-0.11,-0.24,-0.38
17:38:50:9504,0.90,-9.46,-0.89,-0.04,-0.10,-0.40
17:38:50:9703,0.91,-9.45,-0.86,-0.27,-0.13,-0.40
17:38:50:9903,0.93,-9.45,-0.86,0.19,0.00,-0.50
17:38:51:0103,0.91,-9.43,-0.87,0.12,0.19,-0.42
17:38:51:0303,0.92,-9.45,-0.88,0.13,0.17,-0.44
17:38:51:0503,0.89,-9.42,-0.85,-0.52,-0.36,-0.44
17:38:51:0703,0.94,-9.46,-0.88,0.10,-0.14,-0.30
17:38:51:0903,0.89,-9.43,-0.84,0.05,-0.02,-0.55
17:38:51:1103,0.93,-9.44,-0.86,-0.50,0.32,-0.22
17:38:51:1303,0.87,-9.42,-0.89,-0.92,0.41,-0.26
17:38:51:1503,0.91,-9.46,-0.87,-0.48,-0.06,-0.34
17:38:51:1704,0.93,-9.46,-0.88,-0.21,-0.16,-0.32
17:38:51:1904,0.93,-9.48,-0.86,-0.08,-0.34,-0.45
17:38:51:2104,0.92,-9.44,-0.90,0.07,-0.17,-0.41
17:38:51:2304,0.92,-9.44,-0.84,-0.20,-0.06,-0.30
17:38:51:2504,0.92,-9.42,-0.88,-0.37,-0.22,-0.31
17:38:51:2704,0.90,-9.44,-0.90,-0.21,-0.12,-0.42
17:38:51:2904,0.91,-9.44,-0.85,-0.40,0.19,-0.33
17:38:51:3104,0.92,-9.48,-0.87,-0.50,-0.01,-0.31
17:38:51:3304,0.92,-9.45,-0.86,-0.31,-0.19,-0.37
17:38:51:3504,0.91,-9.45,-0.88,0.29,-0.23,-0.35
17:38:51:3704,0.93,-9.45,-0.89,0.03,-0.19,-0.39
17:38:51:3904,0.92,-9.47,-0.88,-0.30,-0.40,-0.26
17:38:51:4104,0.91,-9.44,-0.89,-0.16,-0.22,-0.29
17:38:51:4304,0.91,-9.44,-0.87,0.07,0.21,-0.41
17:38:51:4504,0.91,-9.45,-0.87,-0.18,0.07,-0.37
17:38:51:4704,0.90,-9.45,-0.87,-0.27,-0.11,-0.28
17:38:51:4904,0.93,-9.47,-0.86,-0.34,-0.11,-0.34
17:38:51:5104,0.93,-9.46,-0.86,0.03,-0.37,-0.39
17:38:51:5304,0.93,-9.47,-0.86,0.12,-0.24,-0.49
17:38:51:5504,0.94,-9.47,-0.89,0.15,-0.34,-0.42
17:38:51:5705,0.91,-9.47,-0.90,-0.20,-0.15,-0.44
17:38:51:5905,0.93,-9.47,-0.91,-0.33,0.02,-0.28
17:38:51:6105,0.91,-9.45,-0.85,-0.34,0.00,-0.30
17:38:51:6305,0.94,-9.44,-0.86,-0.30,-0.16,-0.28
17:38:51:6505,0.92,-9.46,-0.86,-0.18,-0.10,-0.30
17:38:51:6705,0.91,-9.43,-0.88,0.12,0.11,-0.43
17:38:51:6906,0.91,-9.46,-0.87,-0.19,-0.06,-0.43
17:38:51:7105,0.93,-9.47,-0.87,-0.30,-0.19,-0.25
17:38:51:7305,0.93,-9.47,-0.86,-0.52,-0.37,-0.37
17:38:51:7505,0.92,-9.46,-0.90,-0.21,-0.12,-0.32
17:38:51:7705,0.90,-9.44,-0.86,-0.14,-0.18,-0.36
17:38:51:7905,0.90,-9.44,-0.88,-0.03,-0.06,-0.26
17:38:51:8105,0.92,-9.44,-0.84,-0.31,-0.13,-0.38
17:38:51:8306,0.94,-9.45,-0.90,-0.48,-0.04,-0.30
17:38:51:8505,0.91,-9.47,-0.87,-0.47,-0.03,-0.35
17:38:51:8705,0.92,-9.43,-0.86,-0.26,-0.13,-0.35
17:38:51:8905,0.91,-9.45,-0.86,0.00,-0.28,-0.40
17:38:51:9105,0.92,-9.44,-0.88,0.04,-0.15,-0.43
17:38:51:9306,0.92,-9.45,-0.89,-0.11,-0.10,-0.27
17:38:51:9506,0.91,-9.42,-0.89,-0.23,-0.18,-0.26
17:38:51:9706,0.91,-9.47,-0.83,-0.24,-0.36,-0.31
17:38:51:9906,0.93,-9.43,-0.86,-0.08,-0.09,-0.45
17:38:52:0106,0.91,-9.47,-0.91,-0.16,-0.02,-0.32
17:38:52:0306,0.90,-9.44,-0.89,-0.39,0.04,-0.35
17:38:52:0506,0.91,-9.48,-0.86,-0.62,-0.20,-0.28
17:38:52:0706,0.92,-9.46,-0.86,-0.54,-0.08,-0.30
17:38:52:0906,0.91,-9.45,-0.86,-0.04,-0.22,-0.40
17:38:52:1106,0.93,-9.45,-0.89,0.34,-0.25,-0.42
17:38:52:1306,0.91,-9.44,-0.90,0.29,-0.12,-0.34
17:38:52:1506,0.91,-9.46,-0.90,-0.12,0.12,-0.32
17:38:52:1706,0.93,-9.47,-0.88,-0.23,0.03,-0.37
17:38:52:1907,0.91,-9.45,-0.87,-0.55,0.01,-0.32
17:38:52:2106,0.91,-9.47,-0.87,-0.46,-0.31,-0.40
17:38:52:2306,0.93,-9.43,-0.87,0.01,-0.17,-0.43
17:38:52:2506,0.91,-9.46,-0.88,0.27,-0.34,-0.34
17:38:52:2706,0.92,-9.43,-0.90,0.07,-0.30,-0.38
17:38:52:2906,0.92,-9.45,-0.86,-0.14,-0.27,-0.41
17:38:52:3106,0.91,-9.45,-0.89,-0.22,-0.12,-0.40
17:38:52:3306,0.92,-9.45,-0.87,-0.06,0.02,-0.35
17:38:52:3506,0.91,-9.45,-0.90,-0.30,-0.22,-0.35
17:38:52:3706,0.92,-9.47,-0.88,-0.25,-0.32,-0.33
17:38:52:3906,0.94,-9.45,-0.89,-0.20,-0.15,-0.38
17:38:52:4106,0.91,-9.47,-0.88,-0.23,-0.13,-0.37
17:38:52:4306,0.92,-9.43,-0.87,-0.38,-0.19,-0.35
17:38:52:4507,0.92,-9.45,-0.85,-0.37,-0.18,-0.39
17:38:52:4706,0.92,-9.46,-0.86,-0.33,-0.12,-0.26
17:38:52:4906,0.91,-9.46,-0.86,-0.24,-0.16,-0.33
17:38:52:5106,0.93,-9.46,-0.87,-0.18,-0.01,-0.34
17:38:52:5306,0.89,-9.47,-0.86,-0.14,-0.22,-0.36
17:38:52:5506,0.90,-9.46,-0.88,-0.19,-0.32,-0.38
17:38:52:5707,0.91,-9.46,-0.85,-0.31,-0.17,-0.24
17:38:52:5907,0.90,-9.45,-0.85,-0.32,-0.17,-0.31
17:38:52:6107,0.93,-9.47,-0.86,-0.11,-0.29,-0.31
17:38:52:6307,0.92,-9.43,-0.89,-0.05,-0.19,-0.38
17:38:52:6507,0.92,-9.46,-0.87,-0.11,-0.06,-0.40
17:38:52:6707,0.88,-9.44,-0.87,-0.28,-0.29,-0.49
17:38:52:6908,0.92,-9.45,-0.87,-0.40,-0.09,-0.30
17:38:52:7107,0.91,-9.47,-0.88,-0.22,-0.11,-0.39
17:38:52:7307,0.92,-9.43,-0.87,-0.22,-0.02,-0.35
17:38:52:7507,0.94,-9.46,-0.88,-0.38,0.03,-0.28
17:38:52:7707,0.91,-9.46,-0.88,-0.90,-0.04,-0.35
17:38:52:7907,0.93,-9.44,-0.86,-0.81,0.08,-0.31
17:38:52:8107,0.90,-9.45,-0.87,-0.28,-0.20,-0.35
17:38:52:8308,0.93,-9.45,-0.86,0.34,-0.16,-0.35
17:38:52:8507,0.93,-9.45,-0.86,-0.02,-0.38,-0.34
17:38:52:8707,0.88,-9.46,-0.87,-0.42,-0.17,-0.31
17:38:52:8907,0.91,-9.44,-0.84,-0.66,-0.03,-0.18
17:38:52:9107,0.92,-9.46,-0.83,-0.70,-0.06,-0.32
17:38:52:9307,0.92,-9.47,-0.85,-0.48,0.02,-0.25
17:38:52:9508,0.90,-9.48,-0.84,-0.19,-0.22,-0.45
17:38:52:9708,0.91,-9.47,-0.88,0.12,-0.40,-0.36
17:38:52:9908,0.92,-9.44,-0.87,0.16,-0.20,-0.38
17:38:53:0108,0.93,-9.45,-0.89,0.00,-0.29,-0.40
17:38:53:0308,0.92,-9.43,-0.87,-0.24,-0.20,-0.35
17:38:53:0508,0.90,-9.45,-0.88,-0.44,-0.05,-0.43
17:38:53:0708,0.91,-9.44,-0.85,-0.65,-0.01,-0.25
17:38:53:0908,0.92,-9.48,-0.86,-0.39,-0.09,-0.30
17:38:53:1108,0.91,-9.45,-0.86,-0.03,-0.27,-0.41
17:38:53:1308,0.92,-9.46,-0.90,0.21,-0.11,-0.34
17:38:53:1508,0.91,-9.45,-0.87,-0.26,0.01,-0.32
17:38:53:1708,0.90,-9.45,-0.85,-0.54,0.00,-0.32
17:38:53:1909,0.92,-9.46,-0.85,-0.40,-0.19,-0.32
17:38:53:2108,0.90,-9.45,-0.85,-0.20,-0.15,-0.34
17:38:53:2308,0.90,-9.42,-0.89,-0.14,-0.09,-0.40
17:38:53:2508,0.92,-9.45,-0.84,-0.14,-0.12,-0.35
17:38:53:2708,0.90,-9.46,-0.85,-0.36,-0.16,-0.30
17:38:53:2908,0.92,-9.46,-0.86,-0.20,-0.17,-0.43
17:38:53:3108,0.89,-9.45,-0.84,-0.54,-0.34,-0.27
17:38:53:3308,0.92,-9.46,-0.86,-0.29,-0.14,-0.36
17:38:53:3508,0.93,-9.45,-0.84,-0.05,-0.11,-0.43
17:38:53:3708,0.92,-9.46,-0.85,0.08,-0.17,-0.42
17:38:53:3908,0.92,-9.45,-0.88,-0.20,-0.18,-0.30
17:38:53:4108,0.91,-9.45,-0.84,-0.43,-0.17,-0.34
17:38:53:4308,0.92,-9.44,-0.82,-0.31,-0.25,-0.31
17:38:53:4509,0.90,-9.45,-0.88,0.09,-0.16,-0.39
17:38:53:4708,0.90,-9.46,-0.87,0.00,-0.03,-0.40
17:38:53:4908,0.92,-9.44,-0.84,-0.48,0.09,-0.28
17:38:53:5108,0.93,-9.47,-0.85,-0.82,-0.22,-0.26
17:38:53:5308,0.92,-9.44,-0.85,-0.31,-0.27,-0.31
17:38:53:5508,0.94,-9.46,-0.84,0.25,-0.55,-0.33
17:38:53:5707,0.91,-9.44,-0.89,0.47,-0.15,-0.46
17:38:53:5908,0.92,-9.45,-0.87,-0.29,0.01,-0.28
17:38:53:6107,0.92,-9.44,-0.84,-0.87,0.17,-0.20
17:38:53:6308,0.89,-9.45,-0.82,-0.64,-0.23,-0.22
17:38:53:6507,0.91,-9.44,-0.87,0.10,-0.10,-0.34
17:38:53:6707,0.92,-9.48,-0.86,0.12,-0.20,-0.40
17:38:53:6908,0.95,-9.44,-0.87,0.30,0.01,-0.40
17:38:53:7108,0.92,-9.47,-0.85,0.23,-0.41,-0.48
17:38:53:7308,0.96,-9.45,-0.86,0.05,-0.20,-0.29
17:38:53:7508,0.92,-9.48,-0.86,-0.06,-0.12,-0.41
17:38:53:7708,0.92,-9.45,-0.87,-0.37,-0.03,-0.38
17:38:53:7908,0.91,-9.47,-0.86,-0.50,-0.16,-0.33
17:38:53:8108,0.90,-9.46,-0.86,-0.24,-0.21,-0.31
17:38:53:8308,0.90,-9.46,-0.89,-0.05,-0.18,-0.41
17:38:53:8508,0.92,-9.44,-0.88,0.05,-0.01,-0.40
