Time,Ax,Ay,Az,Gx,Gy,Gz
11:48:52:5334,9.38,-2.51,-0.07,-0.06,-0.15,-0.40
11:48:52:5534,9.43,-2.53,-0.08,-0.28,-0.11,-0.34
11:48:52:5734,9.40,-2.51,-0.02,-0.15,-0.20,-0.34
11:48:52:5934,9.43,-2.50,-0.01,-0.17,-0.15,-0.40
11:48:52:6134,9.39,-2.53,-0.04,-0.28,-0.22,-0.32
11:48:52:6334,9.43,-2.51,-0.04,-0.26,-0.12,-0.33
11:48:52:6534,9.41,-2.52,-0.05,-0.18,-0.15,-0.31
11:48:52:6734,9.41,-2.53,-0.06,-0.17,-0.01,-0.42
11:48:52:6934,9.40,-2.52,-0.05,-0.19,-0.12,-0.38
11:48:52:7134,9.41,-2.54,-0.06,-0.23,-0.12,-0.43
11:48:52:7334,9.41,-2.52,-0.06,-0.22,-0.26,-0.36
11:48:52:7534,9.41,-2.53,-0.06,-0.20,-0.08,-0.32
11:48:52:7735,9.38,-2.54,-0.03,-0.23,-0.23,-0.29
11:48:52:7934,9.40,-2.56,-0.04,-0.20,-0.10,-0.40
11:48:52:8134,9.41,-2.51,-0.07,-0.21,-0.23,-0.32
11:48:52:8334,9.41,-2.56,-0.05,-0.22,-0.11,-0.29
11:48:52:8534,9.40,-2.54,-0.04,-0.11,-0.15,-0.43
11:48:52:8734,9.43,-2.53,-0.07,-0.23,-0.14,-0.45
11:48:52:8934,9.40,-2.54,-0.06,-0.19,-0.14,-0.31
11:48:52:9135,9.41,-2.53,-0.09,-0.18,0.02,-0.38
11:48:52:9334,9.36,-2.51,-0.06,-0.12,-0.06,-0.32
11:48:52:9534,9.44,-2.55,-0.04,-0.21,-0.16,-0.44
11:48:52:9734,9.39,-2.53,-0.07,-0.19,-0.14,-0.31
11:48:52:9934,9.44,-2.53,-0.03,-0.20,-0.05,-0.46
11:48:53:0135,9.40,-2.54,-0.05,-0.20,-0.26,-0.29
11:48:53:0335,9.40,-2.52,-0.07,-0.18,0.06,-0.42
11:48:53:0535,9.40,-2.54,-0.08,-0.19,-0.14,-0.36
11:48:53:0735,9.40,-2.52,-0.07,-0.17,-0.11,-0.34
11:48:53:0935,9.41,-2.54,-0.02,-0.18,-0.36,-0.35
11:48:53:1135,9.41,-2.51,-0.00,-0.22,-0.09,-0.37
11:48:53:1335,9.42,-2.53,-0.08,-0.11,-0.16,-0.39
11:48:53:1535,9.43,-2.54,-0.09,-0.20,-0.17,-0.38
11:48:53:1735,9.40,-2.53,-0.05,-0.25,-0.17,-0.34
11:48:53:1935,9.43,-2.55,-0.08,-0.22,-0.23,-0.46
11:48:53:2135,9.41,-2.55,-0.04,-0.23,-0.29,-0.35
11:48:53:2335,9.44,-2.53,-0.06,-0.27,-0.09,-0.34
11:48:53:2535,9.40,-2.54,-0.02,-0.19,-0.29,-0.27
11:48:53:2735,9.43,-2.52,-0.05,-0.21,-0.22,-0.33
11:48:53:2935,9.39,-2.52,-0.06,-0.24,-0.24,-0.37
11:48:53:3135,9.43,-2.54,-0.07,-0.25,-0.15,-0.48
11:48:53:3335,9.41,-2.54,-0.09,-0.12,-0.08,-0.45
11:48:53:3535,9.44,-2.52,-0.02,-0.18,-0.02,-0.51
