Time,Ax,Ay,Az,Gx,Gy,Gz
18:30:46:4285,-9.69,0.48,0.39,-0.04,0.05,-0.42
18:30:46:4506,-9.68,0.49,0.40,-0.16,-0.26,-0.31
18:30:46:4685,-9.68,0.49,0.38,-0.23,-0.32,-0.38
18:30:46:4885,-9.68,0.49,0.39,-0.20,-0.19,-0.33
18:30:46:5085,-9.67,0.47,0.40,-0.12,-0.09,-0.36
18:30:46:5285,-9.68,0.48,0.40,-0.15,-0.19,-0.25
18:30:46:5485,-9.67,0.49,0.36,-0.26,-0.13,-0.34
18:30:46:5685,-9.70,0.52,0.34,-0.14,-0.04,-0.43
18:30:46:5885,-9.70,0.47,0.41,-0.12,-0.12,-0.36
18:30:46:6085,-9.67,0.48,0.40,-0.18,-0.04,-0.40
18:30:46:6285,-9.66,0.49,0.44,-0.17,-0.08,-0.36
18:30:46:6485,-9.69,0.49,0.38,-0.06,-0.03,-0.41
18:30:46:6685,-9.67,0.48,0.41,-0.14,0.04,-0.34
18:30:46:6885,-9.70,0.49,0.40,-0.21,-0.11,-0.35
18:30:46:7085,-9.68,0.48,0.39,-0.06,-0.04,-0.34
18:30:46:7286,-9.69,0.49,0.38,-0.12,-0.11,-0.39
18:30:46:7486,-9.67,0.49,0.39,-0.14,-0.20,-0.37
18:30:46:7685,-9.68,0.48,0.41,-0.19,-0.06,-0.45
18:30:46:7886,-9.66,0.50,0.40,-0.25,-0.29,-0.34
18:30:46:8086,-9.69,0.48,0.40,-0.24,-0.11,-0.37
18:30:46:8286,-9.69,0.47,0.39,-0.17,-0.33,-0.34
18:30:46:8486,-9.69,0.48,0.38,-0.13,-0.10,-0.36
18:30:46:8686,-9.70,0.49,0.38,-0.14,-0.22,-0.40
18:30:46:8886,-9.67,0.49,0.42,-0.20,-0.11,-0.31
18:30:46:9086,-9.67,0.50,0.40,-0.09,-0.09,-0.39
18:30:46:9285,-9.68,0.47,0.39,-0.13,-0.17,-0.30
18:30:46:9507,-9.67,0.49,0.37,-0.22,-0.21,-0.27
18:30:46:9685,-9.69,0.48,0.37,-0.15,-0.15,-0.39
18:30:46:9886,-9.67,0.49,0.40,-0.27,-0.20,-0.32
18:30:47:0085,-9.69,0.49,0.39,-0.12,-0.21,-0.36
18:30:47:0285,-9.67,0.48,0.40,-0.23,-0.13,-0.41
18:30:47:0485,-9.67,0.48,0.37,-0.09,-0.05,-0.39
18:30:47:0685,-9.66,0.49,0.41,-0.08,-0.07,-0.38
18:30:47:0885,-9.69,0.48,0.37,-0.20,-0.02,-0.34
18:30:47:1085,-9.69,0.49,0.38,-0.20,-0.14,-0.35
18:30:47:1286,-9.67,0.47,0.37,-0.30,-0.29,-0.39
18:30:47:1485,-9.67,0.49,0.38,-0.16,-0.23,-0.32
18:30:47:1685,-9.66,0.48,0.40,-0.21,-0.07,-0.37
18:30:47:1885,-9.70,0.48,0.36,-0.24,-0.20,-0.35
18:30:47:2085,-9.67,0.48,0.39,-0.24,-0.06,-0.40
18:30:47:2286,-9.69,0.48,0.38,-0.21,-0.14,-0.32
18:30:47:2486,-9.69,0.49,0.38,-0.17,-0.16,-0.36
18:30:47:2686,-9.69,0.49,0.37,-0.20,-0.04,-0.42
18:30:47:2886,-9.67,0.47,0.39,-0.11,-0.07,-0.39
18:30:47:3086,-9.69,0.48,0.41,-0.16,-0.10,-0.33
18:30:47:3286,-9.67,0.49,0.40,-0.19,-0.17,-0.39
18:30:47:3486,-9.69,0.49,0.38,-0.20,-0.20,-0.31
18:30:47:3686,-9.68,0.50,0.39,-0.19,-0.14,-0.33
18:30:47:3886,-9.66,0.49,0.42,-0.19,-0.08,-0.39
18:30:47:4086,-9.68,0.49,0.41,-0.12,-0.11,-0.40
18:30:47:4286,-9.69,0.49,0.39,-0.19,-0.29,-0.34
18:30:47:4507,-9.69,0.47,0.41,-0.23,-0.16,-0.31
18:30:47:4686,-9.67,0.49,0.39,-0.29,-0.28,-0.28
18:30:47:4886,-9.69,0.49,0.36,-0.17,-0.23,-0.36
18:30:47:5086,-9.66,0.48,0.37,-0.12,-0.07,-0.39
18:30:47:5286,-9.67,0.49,0.39,-0.20,-0.16,-0.33
18:30:47:5486,-9.70,0.48,0.41,-0.28,-0.14,-0.32
18:30:47:5686,-9.67,0.49,0.41,-0.14,-0.11,-0.37
18:30:47:5886,-9.67,0.49,0.39,-0.16,-0.24,-0.35
18:30:47:6086,-9.70,0.49,0.36,-0.12,-0.19,-0.39
18:30:47:6286,-9.69,0.48,0.40,-0.20,-0.17,-0.44
18:30:47:6486,-9.69,0.49,0.40,-0.21,-0.15,-0.32
18:30:47:6686,-9.66,0.48,0.40,-0.14,-0.05,-0.30
18:30:47:6886,-9.68,0.49,0.41,-0.13,-0.12,-0.42
18:30:47:7086,-9.68,0.49,0.41,-0.20,-0.14,-0.38
18:30:47:7287,-9.68,0.50,0.38,-0.19,-0.20,-0.31
18:30:47:7487,-9.67,0.48,0.38,-0.16,0.01,-0.37
18:30:47:7686,-9.67,0.49,0.39,-0.17,-0.23,-0.39
18:30:47:7886,-9.68,0.50,0.40,-0.29,-0.08,-0.37
18:30:47:8086,-9.68,0.49,0.40,-0.22,-0.15,-0.33
18:30:47:8286,-9.68,0.48,0.42,-0.12,-0.09,-0.32
18:30:47:8486,-9.69,0.48,0.39,-0.17,-0.12,-0.36
18:30:47:8686,-9.70,0.48,0.41,-0.08,-0.16,-0.47
18:30:47:8886,-9.68,0.49,0.38,-0.20,-0.27,-0.33
