Time,Ax,Ay,Az,Gx,Gy,Gz
17:19:04:3670,0.29,-1.12,-9.39,-0.22,-0.04,-0.40
17:19:04:3870,0.29,-1.13,-9.43,-0.23,-0.20,-0.31
17:19:04:4070,0.26,-1.15,-9.41,-0.21,-0.18,-0.41
17:19:04:4270,0.26,-1.13,-9.41,-0.17,-0.16,-0.33
17:19:04:4470,0.30,-1.11,-9.42,-0.23,-0.10,-0.40
17:19:04:4671,0.28,-1.12,-9.40,-0.21,-0.22,-0.29
17:19:04:4871,0.28,-1.14,-9.40,-0.24,-0.19,-0.33
17:19:04:5072,0.27,-1.15,-9.43,-0.20,-0.01,-0.42
17:19:04:5270,0.28,-1.14,-9.39,-0.27,-0.33,-0.32
17:19:04:5470,0.28,-1.13,-9.42,-0.29,-0.19,-0.36
17:19:04:5670,0.27,-1.15,-9.39,-0.26,-0.21,-0.34
17:19:04:5870,0.25,-1.12,-9.41,-0.31,-0.20,-0.41
17:19:04:6070,0.28,-1.14,-9.43,-0.23,-0.09,-0.28
17:19:04:6270,0.32,-1.12,-9.44,-0.13,0.02,-0.30
17:19:04:6470,0.27,-1.15,-9.44,-0.20,-0.16,-0.43
17:19:04:6670,0.22,-1.11,-9.32,-0.34,-0.17,-0.31
17:19:04:6870,0.26,-1.16,-9.43,-0.20,-0.09,-0.47
17:19:04:7070,0.28,-1.11,-9.39,-0.22,-0.01,-0.37
17:19:04:7270,0.27,-1.12,-9.41,-0.23,-0.22,-0.32
17:19:04:7470,0.28,-1.10,-9.36,-0.20,-0.02,-0.34
17:19:04:7670,0.29,-1.15,-9.42,-0.06,-0.08,-0.42
17:19:04:7870,0.24,-1.15,-9.40,-0.14,-0.18,-0.38
17:19:04:8070,0.27,-1.09,-9.36,-0.18,-0.12,-0.40
17:19:04:8270,0.29,-1.15,-9.49,-0.10,0.04,-0.34
17:19:04:8470,0.30,-1.13,-9.39,-0.17,-0.28,-0.33
17:19:04:8670,0.27,-1.18,-9.44,-0.19,-0.30,-0.34
17:19:04:8870,0.28,-1.12,-9.39,-0.18,-0.17,-0.40
17:19:04:9070,0.28,-1.14,-9.41,-0.24,-0.16,-0.37
17:19:04:9270,0.29,-1.12,-9.40,-0.13,-0.12,-0.40
17:19:04:9470,0.28,-1.15,-9.42,-0.24,0.00,-0.35
17:19:04:9670,0.27,-1.15,-9.39,-0.14,0.05,-0.40
17:19:04:9870,0.25,-1.11,-9.37,-0.24,-0.10,-0.37
17:19:05:0071,0.26,-1.14,-9.41,-0.10,-0.09,-0.32
17:19:05:0270,0.28,-1.14,-9.40,-0.09,-0.13,-0.43
17:19:05:0470,0.30,-1.14,-9.39,-0.28,-0.11,-0.36
17:19:05:0670,0.25,-1.12,-9.40,-0.23,-0.17,-0.37
17:19:05:0870,0.28,-1.15,-9.40,-0.20,-0.01,-0.37
17:19:05:1070,0.26,-1.14,-9.43,-0.17,-0.15,-0.28
17:19:05:1270,0.30,-1.09,-9.44,-0.27,-0.11,-0.40
17:19:05:1470,0.26,-1.16,-9.42,-0.23,-0.20,-0.36
17:19:05:1670,0.28,-1.10,-9.40,-0.29,0.00,-0.45
17:19:05:1870,0.27,-1.13,-9.40,-0.20,-0.12,-0.31
17:19:05:2070,0.30,-1.11,-9.36,-0.29,-0.11,-0.35
17:19:05:2270,0.25,-1.14,-9.44,-0.20,-0.12,-0.35
17:19:05:2470,0.27,-1.15,-9.40,-0.17,-0.10,-0.36
17:19:05:2671,0.26,-1.11,-9.40,-0.21,-0.14,-0.40
17:19:05:2871,0.26,-1.11,-9.40,-0.11,0.04,-0.35
17:19:05:3071,0.28,-1.15,-9.38,-0.27,-0.07,-0.37
17:19:05:3271,0.27,-1.12,-9.44,-0.19,-0.22,-0.31
17:19:05:3471,0.28,-1.15,-9.41,-0.16,-0.17,-0.34
17:19:05:3671,0.26,-1.15,-9.38,-0.21,0.00,-0.37
17:19:05:3871,0.28,-1.12,-9.44,-0.10,-0.19,-0.29
17:19:05:4071,0.27,-1.15,-9.38,-0.30,-0.09,-0.34
